Ethnicity	Gender	Cohort	Transfer	Cohort_Math	Math	Cohort_English	English	Ed_Goal	College_Status	Student_ID	EthnicityFlag_Asian	EthnicityFlag_Black	EthnicityFlag_Hispanic	EthnicityFlag_NativeAmerican	EthnicityFlag_PacificIslander	EthnicityFlag_White	EthnicityFlag_Carribean	EthnicityFlag_EastAsian	EthnicityFlag_SouthEastAsian	EthnicityFlag_SouthWestAsianNorthAfrican	EthnicityFlag_AANAPI	EthnicityFlag_Unknown	EthnicityFlag_TwoorMoreRaces
Asian	Female	2018	1	2020	1	2019	1	Deg/Transfer	First-time College	115366	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	0	2019	0	2018	0	Deg/Transfer	First-time College	115367	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115368	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115369	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2020	1	Deg/Transfer	Other	115370	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115371	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	Other	115372	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2018	1	2018	0	Deg/Transfer	First-time College	115373	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115374	1	0	0	0	0	0	0	0	1	0	1	0	1
Asian	Male	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	115375	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115376	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2019	1	Deg/Transfer	Other	115377	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115378	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115379	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115380	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2020	1	2019	1	Deg/Transfer	First-time College	115381	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	NA	NA	2018	1	Other	First-time College	115382	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2019	1	2020	1	Deg/Transfer	First-time College	115383	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	115384	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	2019	1	2018	1	Other	First-time College	115385	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115386	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	Other	115387	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115388	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2020	1	Deg/Transfer	First-time College	115389	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	115390	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115391	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	2018	1	NA	NA	Other	First-time College	115392	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2020	1	2018	1	Other	First-time College	115393	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115394	1	0	0	0	0	0	0	0	1	0	1	0	1
Asian	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115395	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	2018	1	2018	1	Other	First-time College	115396	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115397	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115398	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	0	2018	0	2018	0	Deg/Transfer	First-time College	115399	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	2019	1	2018	1	Other	First-time College	115400	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115401	1	0	0	0	0	0	0	0	1	0	1	0	1
Asian	Female	2018	0	2019	1	2018	1	Deg/Transfer	First-time College	115402	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2019	1	Deg/Transfer	First-time College	115403	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115404	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	0	2020	1	2018	0	Deg/Transfer	Other	115405	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115406	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2020	1	2019	1	Other	First-time College	115407	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Other	First-time College	115408	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2019	1	2020	1	Other	First-time College	115409	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2019	1	2018	1	Other	First-time College	115410	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115411	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115412	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Other	2018	1	2018	1	2019	1	Deg/Transfer	Other	115413	1	0	0	0	0	0	0	1	0	0	1	0	1
Asian	Male	2018	0	NA	NA	2018	0	Deg/Transfer	First-time College	115414	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Other	First-time College	115415	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2020	1	Deg/Transfer	Other	115416	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	0	2018	0	2019	0	Deg/Transfer	First-time College	115417	1	0	0	0	0	0	0	0	0	0	1	0	1
Asian	Female	2018	0	2018	1	2018	0	Deg/Transfer	First-time College	115418	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2020	1	2019	1	Deg/Transfer	First-time College	115419	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2019	1	2018	0	Deg/Transfer	First-time College	115420	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115421	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115422	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	0	2019	1	2018	1	Other	First-time College	115423	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	2018	1	2018	1	Deg/Transfer	First-time College	115424	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Male	2018	1	2019	1	2019	1	Other	First-time College	115425	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2020	1	Deg/Transfer	Other	115426	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	NA	NA	2018	0	Other	First-time College	115427	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115428	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Other	Other	115429	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	0	NA	NA	2018	1	Other	First-time College	115430	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	0	NA	NA	2019	0	Deg/Transfer	First-time College	115431	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	0	NA	NA	2018	1	Deg/Transfer	First-time College	115432	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115433	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2019	1	Deg/Transfer	First-time College	115434	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2018	0	2018	0	Deg/Transfer	Other	115435	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115436	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115437	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115438	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	115439	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	NA	NA	2019	1	Deg/Transfer	First-time College	115440	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2019	1	Deg/Transfer	Other	115441	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	2019	1	2018	1	Deg/Transfer	First-time College	115442	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	0	2018	1	2019	1	Other	First-time College	115443	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115444	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	2020	1	2020	1	Deg/Transfer	First-time College	115445	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	0	2018	1	2019	0	Deg/Transfer	First-time College	115446	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115447	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	0	2018	1	2020	0	Deg/Transfer	First-time College	115448	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Other	First-time College	115449	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115450	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115451	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	2020	1	NA	NA	Other	First-time College	115452	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2020	1	Other	Other	115453	1	0	0	0	0	0	0	0	0	0	1	0	0
Asian	Female	2018	1	2019	1	2019	1	Deg/Transfer	First-time College	115454	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115455	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115456	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115457	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115458	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	Other	115459	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Other	Other	115460	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Other	First-time College	115461	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2018	1	2018	0	Deg/Transfer	First-time College	115462	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2019	1	2018	1	Other	First-time College	115463	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2019	1	2018	0	Deg/Transfer	First-time College	115464	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115465	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115466	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	0	2020	0	2018	1	Deg/Transfer	First-time College	115467	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	0	NA	NA	2018	0	Deg/Transfer	Other	115468	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115469	1	0	0	0	0	0	0	1	0	0	1	0	1
Asian	Male	2018	1	2019	1	2018	1	Other	First-time College	115470	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115471	1	0	0	0	0	0	0	1	0	0	1	0	1
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	Other	115472	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2019	1	2019	1	Other	First-time College	115473	1	0	0	0	0	0	0	0	1	0	1	0	1
Asian	Female	2018	0	2019	1	2018	0	Deg/Transfer	Other	115474	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	0	NA	NA	2020	0	Deg/Transfer	First-time College	115475	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Other	Other	115476	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	0	2020	0	2018	0	Deg/Transfer	Other	115477	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2020	1	Deg/Transfer	First-time College	115478	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2019	0	2018	0	Deg/Transfer	First-time College	115479	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Other	First-time College	115480	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115481	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	NA	NA	NA	NA	Other	First-time College	115482	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2019	1	2020	1	Other	First-time College	115483	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2020	1	Deg/Transfer	First-time College	115484	1	0	0	0	0	0	0	0	0	0	1	0	1
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115485	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2020	1	2019	1	Deg/Transfer	First-time College	115486	1	0	0	0	0	0	0	1	1	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115487	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	0	2020	0	NA	NA	Deg/Transfer	First-time College	115488	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115489	1	0	0	0	0	0	0	0	0	0	1	0	1
Asian	Female	2018	1	2018	1	2018	1	Other	Other	115490	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Other	Other	115491	1	0	0	0	0	0	0	1	0	0	1	0	1
Asian	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115492	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115493	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	0	2019	1	2018	0	Other	First-time College	115494	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115495	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115496	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	0	2020	0	NA	NA	Deg/Transfer	Other	115497	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2020	1	Deg/Transfer	Other	115498	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115499	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2019	1	Other	First-time College	115500	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	Other	115501	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	0	NA	NA	2019	0	Deg/Transfer	First-time College	115502	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115503	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	Other	115504	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	2020	1	2018	1	Other	First-time College	115505	1	0	0	0	0	0	0	1	0	0	1	0	1
Asian	Male	2018	0	NA	NA	2018	0	Deg/Transfer	First-time College	115506	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115507	1	0	0	0	0	0	0	1	1	0	1	0	0
Asian	Male	2018	1	2020	1	2020	1	Deg/Transfer	First-time College	115508	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	0	2018	1	2018	1	Deg/Transfer	First-time College	115509	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Female	2018	1	2020	1	2018	1	Deg/Transfer	Other	115510	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115511	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115512	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2019	1	Deg/Transfer	First-time College	115513	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115514	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2019	0	2019	0	Deg/Transfer	First-time College	115515	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2019	1	Other	Other	115516	1	0	0	0	0	0	0	0	1	1	1	0	1
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	Other	115517	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	NA	NA	2018	1	Deg/Transfer	First-time College	115518	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2019	1	Other	First-time College	115519	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115520	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115521	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2020	1	2018	1	Other	First-time College	115522	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115523	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115524	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Other	First-time College	115525	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115526	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115527	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	2019	1	2018	1	Deg/Transfer	First-time College	115528	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115529	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2020	1	2018	1	Deg/Transfer	Other	115530	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115531	1	0	0	0	0	0	0	1	0	0	1	0	1
Asian	Female	2018	0	2018	1	2019	1	Deg/Transfer	First-time College	115532	1	0	0	0	0	0	0	0	1	1	1	0	1
Asian	Other	2018	1	2019	1	2018	1	Other	First-time College	115533	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	0	2020	0	2018	0	Deg/Transfer	First-time College	115534	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	NA	NA	2020	1	Other	First-time College	115535	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2019	0	2018	1	Deg/Transfer	First-time College	115536	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Other	2018	0	2019	1	2019	0	Other	Other	115537	1	0	0	0	0	0	0	1	0	0	1	0	1
Asian	Male	2018	1	2020	1	2018	1	Deg/Transfer	Other	115538	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115539	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115540	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	0	2019	1	2018	0	Deg/Transfer	First-time College	115541	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2020	1	2018	1	Other	Other	115542	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	0	NA	NA	2019	0	Other	First-time College	115543	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	Other	115544	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2020	0	2019	0	Deg/Transfer	First-time College	115545	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2018	1	2018	1	Deg/Transfer	Other	115546	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115547	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115548	1	0	0	0	0	0	0	0	1	0	1	0	1
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	Other	115549	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2019	1	Deg/Transfer	Other	115550	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2018	1	NA	NA	Deg/Transfer	First-time College	115551	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2019	1	2019	1	Deg/Transfer	First-time College	115552	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115553	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115554	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115555	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Other	First-time College	115556	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Other	First-time College	115557	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2020	1	2020	1	Deg/Transfer	First-time College	115558	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115559	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115560	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2020	1	2018	1	Other	First-time College	115561	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2018	1	2019	1	Other	First-time College	115562	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2020	1	Deg/Transfer	First-time College	115563	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2020	0	2018	1	Deg/Transfer	First-time College	115564	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2019	0	2018	0	Deg/Transfer	First-time College	115565	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115566	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	Other	115567	1	0	0	0	0	0	0	0	0	0	1	0	0
Asian	Male	2018	0	2020	1	2018	1	Deg/Transfer	First-time College	115568	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2019	1	Other	First-time College	115569	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2019	1	2020	1	Deg/Transfer	Other	115570	1	0	0	0	0	0	0	1	1	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115571	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2019	1	Other	Other	115572	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2020	1	2018	1	Other	First-time College	115573	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	0	2020	0	2018	1	Deg/Transfer	First-time College	115574	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2019	1	2018	1	Other	First-time College	115575	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	Other	115576	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Male	2018	1	2018	1	2018	1	Deg/Transfer	Other	115577	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	115578	1	0	0	0	0	0	0	1	1	0	1	0	1
Asian	Female	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	115579	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	115580	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	115581	1	0	0	0	0	0	0	0	1	0	1	0	0
Asian	Female	2018	1	2020	1	2019	1	Deg/Transfer	Other	115582	1	0	0	0	0	0	0	1	0	0	1	0	0
Asian	Female	2018	1	2018	1	2019	1	Other	First-time College	115583	1	0	0	0	0	0	0	0	1	0	1	0	0
